"Season","PlayerId","Player","Position","Team","Conference","Category","StatType","Stat"
"2025","5124975","Juelz Goff","RB","Pittsburgh","ACC","fumbles","LOST","0"
"2025","5124975","Juelz Goff","RB","Pittsburgh","ACC","fumbles","REC","0"
"2025","5124975","Juelz Goff","RB","Pittsburgh","ACC","receiving","LONG","15"
"2025","5124975","Juelz Goff","RB","Pittsburgh","ACC","receiving","REC","12"
"2025","5124975","Juelz Goff","RB","Pittsburgh","ACC","receiving","TD","0"
"2025","5124975","Juelz Goff","RB","Pittsburgh","ACC","receiving","YDS","93"
"2025","5124975","Juelz Goff","RB","Pittsburgh","ACC","receiving","YPR","7.8"
"2025","5124975","Juelz Goff","RB","Pittsburgh","ACC","rushing","CAR","69"
"2025","5124975","Juelz Goff","RB","Pittsburgh","ACC","rushing","LONG","17"
"2025","5124975","Juelz Goff","RB","Pittsburgh","ACC","rushing","TD","5"
"2025","5124975","Juelz Goff","RB","Pittsburgh","ACC","rushing","YDS","270"
"2025","5124975","Juelz Goff","RB","Pittsburgh","ACC","rushing","YPC","3.9"
"2025","5125076","Evan Bennett","LB","North Carolina","ACC","defensive","PD","0"
"2025","5125076","Evan Bennett","LB","North Carolina","ACC","defensive","QB HUR","0"
"2025","5125076","Evan Bennett","LB","North Carolina","ACC","defensive","SACKS","0"
"2025","5125076","Evan Bennett","LB","North Carolina","ACC","defensive","SOLO","1"
"2025","5125076","Evan Bennett","LB","North Carolina","ACC","defensive","TD","0"
"2025","5125076","Evan Bennett","LB","North Carolina","ACC","defensive","TFL","0"
"2025","5125076","Evan Bennett","LB","North Carolina","ACC","defensive","TOT","1"
"2025","5125151","Brian Nelson II","CB","NC State","ACC","defensive","PD","6"
"2025","5125151","Brian Nelson II","CB","NC State","ACC","defensive","QB HUR","0"
"2025","5125151","Brian Nelson II","CB","NC State","ACC","defensive","SACKS","0"
"2025","5125151","Brian Nelson II","CB","NC State","ACC","defensive","SOLO","21"
"2025","5125151","Brian Nelson II","CB","NC State","ACC","defensive","TD","0"
"2025","5125151","Brian Nelson II","CB","NC State","ACC","defensive","TFL","1"
"2025","5125151","Brian Nelson II","CB","NC State","ACC","defensive","TOT","29"
"2025","5125153","Che Ojarikre","S","Stanford","ACC","defensive","PD","2"
"2025","5125153","Che Ojarikre","S","Stanford","ACC","defensive","QB HUR","0"
"2025","5125153","Che Ojarikre","S","Stanford","ACC","defensive","SACKS","0"
"2025","5125153","Che Ojarikre","S","Stanford","ACC","defensive","SOLO","15"
"2025","5125153","Che Ojarikre","S","Stanford","ACC","defensive","TD","0"
"2025","5125153","Che Ojarikre","S","Stanford","ACC","defensive","TFL","0"
"2025","5125153","Che Ojarikre","S","Stanford","ACC","defensive","TOT","30"
"2025","5125580","Chad Alexander","RB","Georgia Tech","ACC","defensive","PD","0"
"2025","5125580","Chad Alexander","RB","Georgia Tech","ACC","defensive","QB HUR","0"
"2025","5125580","Chad Alexander","RB","Georgia Tech","ACC","defensive","SACKS","0"
"2025","5125580","Chad Alexander","RB","Georgia Tech","ACC","defensive","SOLO","0"
"2025","5125580","Chad Alexander","RB","Georgia Tech","ACC","defensive","TD","0"
"2025","5125580","Chad Alexander","RB","Georgia Tech","ACC","defensive","TFL","0"
"2025","5125580","Chad Alexander","RB","Georgia Tech","ACC","defensive","TOT","1"
"2025","5125580","Chad Alexander","RB","Georgia Tech","ACC","receiving","LONG","0"
"2025","5125580","Chad Alexander","RB","Georgia Tech","ACC","receiving","REC","2"
"2025","5125580","Chad Alexander","RB","Georgia Tech","ACC","receiving","TD","0"
"2025","5125580","Chad Alexander","RB","Georgia Tech","ACC","receiving","YDS","-2"
"2025","5125580","Chad Alexander","RB","Georgia Tech","ACC","receiving","YPR","-1.0"
"2025","5125580","Chad Alexander","RB","Georgia Tech","ACC","rushing","CAR","2"
"2025","5125580","Chad Alexander","RB","Georgia Tech","ACC","rushing","LONG","2"
"2025","5125580","Chad Alexander","RB","Georgia Tech","ACC","rushing","TD","0"
"2025","5125580","Chad Alexander","RB","Georgia Tech","ACC","rushing","YDS","3"
"2025","5125580","Chad Alexander","RB","Georgia Tech","ACC","rushing","YPC","1.5"
"2025","5125593","Bailey Stockton","WR","Georgia Tech","ACC","fumbles","FUM","1"
"2025","5125593","Bailey Stockton","WR","Georgia Tech","ACC","fumbles","LOST","0"
"2025","5125593","Bailey Stockton","WR","Georgia Tech","ACC","fumbles","REC","0"
"2025","5125593","Bailey Stockton","WR","Georgia Tech","ACC","puntReturns","AVG","9.7"
"2025","5125593","Bailey Stockton","WR","Georgia Tech","ACC","puntReturns","LONG","24"
"2025","5125593","Bailey Stockton","WR","Georgia Tech","ACC","puntReturns","NO","6"
"2025","5125593","Bailey Stockton","WR","Georgia Tech","ACC","puntReturns","TD","0"
"2025","5125593","Bailey Stockton","WR","Georgia Tech","ACC","puntReturns","YDS","58"
"2025","5125593","Bailey Stockton","WR","Georgia Tech","ACC","receiving","LONG","33"
"2025","5125593","Bailey Stockton","WR","Georgia Tech","ACC","receiving","REC","21"
"2025","5125593","Bailey Stockton","WR","Georgia Tech","ACC","receiving","TD","0"
"2025","5125593","Bailey Stockton","WR","Georgia Tech","ACC","receiving","YDS","233"
"2025","5125593","Bailey Stockton","WR","Georgia Tech","ACC","receiving","YPR","11.1"
"2025","5125593","Bailey Stockton","WR","Georgia Tech","ACC","rushing","CAR","1"
"2025","5125593","Bailey Stockton","WR","Georgia Tech","ACC","rushing","LONG","5"
"2025","5125593","Bailey Stockton","WR","Georgia Tech","ACC","rushing","TD","0"
"2025","5125593","Bailey Stockton","WR","Georgia Tech","ACC","rushing","YDS","5"
"2025","5125593","Bailey Stockton","WR","Georgia Tech","ACC","rushing","YPC","5.0"
"2025","5125732","Braden Marceau-Olayinka","DL","Stanford","ACC","defensive","PD","0"
"2025","5125732","Braden Marceau-Olayinka","DL","Stanford","ACC","defensive","QB HUR","1"
"2025","5125732","Braden Marceau-Olayinka","DL","Stanford","ACC","defensive","SACKS","0"
"2025","5125732","Braden Marceau-Olayinka","DL","Stanford","ACC","defensive","SOLO","7"
"2025","5125732","Braden Marceau-Olayinka","DL","Stanford","ACC","defensive","TD","0"
"2025","5125732","Braden Marceau-Olayinka","DL","Stanford","ACC","defensive","TFL","0.5"
"2025","5125732","Braden Marceau-Olayinka","DL","Stanford","ACC","defensive","TOT","15"
"2025","5125819","Darrell Gill Jr.","WR","Syracuse","ACC","defensive","PD","0"
"2025","5125819","Darrell Gill Jr.","WR","Syracuse","ACC","defensive","QB HUR","0"
"2025","5125819","Darrell Gill Jr.","WR","Syracuse","ACC","defensive","SACKS","0"
"2025","5125819","Darrell Gill Jr.","WR","Syracuse","ACC","defensive","SOLO","4"
"2025","5125819","Darrell Gill Jr.","WR","Syracuse","ACC","defensive","TD","0"
"2025","5125819","Darrell Gill Jr.","WR","Syracuse","ACC","defensive","TFL","0"
"2025","5125819","Darrell Gill Jr.","WR","Syracuse","ACC","defensive","TOT","4"
"2025","5125819","Darrell Gill Jr.","WR","Syracuse","ACC","fumbles","FUM","1"
"2025","5125819","Darrell Gill Jr.","WR","Syracuse","ACC","fumbles","LOST","0"
"2025","5125819","Darrell Gill Jr.","WR","Syracuse","ACC","fumbles","REC","0"
"2025","5125819","Darrell Gill Jr.","WR","Syracuse","ACC","receiving","LONG","43"
"2025","5125819","Darrell Gill Jr.","WR","Syracuse","ACC","receiving","REC","32"
"2025","5125819","Darrell Gill Jr.","WR","Syracuse","ACC","receiving","TD","5"
"2025","5125819","Darrell Gill Jr.","WR","Syracuse","ACC","receiving","YDS","506"
"2025","5125819","Darrell Gill Jr.","WR","Syracuse","ACC","receiving","YPR","15.8"
"2025","5125819","Darrell Gill Jr.","WR","Syracuse","ACC","rushing","CAR","1"
"2025","5125819","Darrell Gill Jr.","WR","Syracuse","ACC","rushing","LONG","1"
"2025","5125819","Darrell Gill Jr.","WR","Syracuse","ACC","rushing","TD","0"
"2025","5125819","Darrell Gill Jr.","WR","Syracuse","ACC","rushing","YDS","1"
"2025","5125819","Darrell Gill Jr.","WR","Syracuse","ACC","rushing","YPC","1.0"
"2025","5126464","Deuce Adams","QB","Louisville","ACC","fumbles","FUM","2"
"2025","5126464","Deuce Adams","QB","Louisville","ACC","fumbles","LOST","0"
"2025","5126464","Deuce Adams","QB","Louisville","ACC","fumbles","REC","0"
"2025","5126464","Deuce Adams","QB","Louisville","ACC","passing","ATT","21"
"2025","5126464","Deuce Adams","QB","Louisville","ACC","passing","COMPLETIONS","15"
"2025","5126464","Deuce Adams","QB","Louisville","ACC","passing","INT","0"
"2025","5126464","Deuce Adams","QB","Louisville","ACC","passing","PCT","0.714"
"2025","5126464","Deuce Adams","QB","Louisville","ACC","passing","TD","0"
"2025","5126464","Deuce Adams","QB","Louisville","ACC","passing","YDS","112"
"2025","5126464","Deuce Adams","QB","Louisville","ACC","passing","YPA","5.3"
"2025","5126464","Deuce Adams","QB","Louisville","ACC","rushing","CAR","14"
"2025","5126464","Deuce Adams","QB","Louisville","ACC","rushing","LONG","11"
"2025","5126464","Deuce Adams","QB","Louisville","ACC","rushing","TD","0"
"2025","5126464","Deuce Adams","QB","Louisville","ACC","rushing","YDS","33"
"2025","5126464","Deuce Adams","QB","Louisville","ACC","rushing","YPC","2.4"
"2025","5126471","Daniel Kaelin","QB","Virginia","ACC","fumbles","FUM","3"
"2025","5126471","Daniel Kaelin","QB","Virginia","ACC","fumbles","LOST","2"
"2025","5126471","Daniel Kaelin","QB","Virginia","ACC","fumbles","REC","0"
"2025","5126471","Daniel Kaelin","QB","Virginia","ACC","passing","ATT","52"
"2025","5126471","Daniel Kaelin","QB","Virginia","ACC","passing","COMPLETIONS","30"
"2025","5126471","Daniel Kaelin","QB","Virginia","ACC","passing","INT","1"
"2025","5126471","Daniel Kaelin","QB","Virginia","ACC","passing","PCT","0.577"
"2025","5126471","Daniel Kaelin","QB","Virginia","ACC","passing","TD","1"
"2025","5126471","Daniel Kaelin","QB","Virginia","ACC","passing","YDS","339"
"2025","5126471","Daniel Kaelin","QB","Virginia","ACC","passing","YPA","6.5"
"2025","5126471","Daniel Kaelin","QB","Virginia","ACC","rushing","CAR","12"
"2025","5126471","Daniel Kaelin","QB","Virginia","ACC","rushing","LONG","54"
"2025","5126471","Daniel Kaelin","QB","Virginia","ACC","rushing","TD","0"
"2025","5126471","Daniel Kaelin","QB","Virginia","ACC","rushing","YDS","72"
"2025","5126471","Daniel Kaelin","QB","Virginia","ACC","rushing","YPC","6.0"
"2025","5126513","Jayden Scott","RB","NC State","ACC","kickReturns","AVG","21.3"
"2025","5126513","Jayden Scott","RB","NC State","ACC","kickReturns","LONG","38"
"2025","5126513","Jayden Scott","RB","NC State","ACC","kickReturns","NO","11"
"2025","5126513","Jayden Scott","RB","NC State","ACC","kickReturns","TD","0"
"2025","5126513","Jayden Scott","RB","NC State","ACC","kickReturns","YDS","234"
"2025","5126513","Jayden Scott","RB","NC State","ACC","receiving","LONG","28"
"2025","5126513","Jayden Scott","RB","NC State","ACC","receiving","REC","15"
"2025","5126513","Jayden Scott","RB","NC State","ACC","receiving","TD","0"
"2025","5126513","Jayden Scott","RB","NC State","ACC","receiving","YDS","132"
"2025","5126513","Jayden Scott","RB","NC State","ACC","receiving","YPR","8.8"
"2025","5126513","Jayden Scott","RB","NC State","ACC","rushing","CAR","106"
"2025","5126513","Jayden Scott","RB","NC State","ACC","rushing","LONG","69"
"2025","5126513","Jayden Scott","RB","NC State","ACC","rushing","TD","4"
"2025","5126513","Jayden Scott","RB","NC State","ACC","rushing","YDS","595"
"2025","5126513","Jayden Scott","RB","NC State","ACC","rushing","YPC","5.6"
"2025","5126850","Whittman Whaley","LB","Wake Forest","ACC","defensive","PD","0"
"2025","5126850","Whittman Whaley","LB","Wake Forest","ACC","defensive","QB HUR","0"
"2025","5126850","Whittman Whaley","LB","Wake Forest","ACC","defensive","SACKS","0"
"2025","5126850","Whittman Whaley","LB","Wake Forest","ACC","defensive","SOLO","1"
"2025","5126850","Whittman Whaley","LB","Wake Forest","ACC","defensive","TD","0"
"2025","5126850","Whittman Whaley","LB","Wake Forest","ACC","defensive","TFL","0"
"2025","5126850","Whittman Whaley","LB","Wake Forest","ACC","defensive","TOT","2"
"2025","5126850","Whittman Whaley","LB","Wake Forest","ACC","fumbles","FUM","0"
"2025","5126850","Whittman Whaley","LB","Wake Forest","ACC","fumbles","LOST","0"
"2025","5126850","Whittman Whaley","LB","Wake Forest","ACC","fumbles","REC","1"
"2025","5126999","Marquise Lightfoot","DL","Miami","ACC","defensive","PD","1"
"2025","5126999","Marquise Lightfoot","DL","Miami","ACC","defensive","QB HUR","6"
"2025","5126999","Marquise Lightfoot","DL","Miami","ACC","defensive","SACKS","2.5"
"2025","5126999","Marquise Lightfoot","DL","Miami","ACC","defensive","SOLO","16"
"2025","5126999","Marquise Lightfoot","DL","Miami","ACC","defensive","TD","0"
"2025","5126999","Marquise Lightfoot","DL","Miami","ACC","defensive","TFL","5.5"
"2025","5126999","Marquise Lightfoot","DL","Miami","ACC","defensive","TOT","25"
"2025","5127019","Darien Mayo","DE","Clemson","ACC","defensive","PD","0"
"2025","5127019","Darien Mayo","DE","Clemson","ACC","defensive","QB HUR","0"
"2025","5127019","Darien Mayo","DE","Clemson","ACC","defensive","SACKS","0"
"2025","5127019","Darien Mayo","DE","Clemson","ACC","defensive","SOLO","0"
"2025","5127019","Darien Mayo","DE","Clemson","ACC","defensive","TD","0"
"2025","5127019","Darien Mayo","DE","Clemson","ACC","defensive","TFL","0"
"2025","5127019","Darien Mayo","DE","Clemson","ACC","defensive","TOT","1"
"2025","5127028","Jordan Boyd","DL","Georgia Tech","ACC","defensive","PD","0"
"2025","5127028","Jordan Boyd","DL","Georgia Tech","ACC","defensive","QB HUR","2"
"2025","5127028","Jordan Boyd","DL","Georgia Tech","ACC","defensive","SACKS","1"
"2025","5127028","Jordan Boyd","DL","Georgia Tech","ACC","defensive","SOLO","6"
"2025","5127028","Jordan Boyd","DL","Georgia Tech","ACC","defensive","TD","0"
"2025","5127028","Jordan Boyd","DL","Georgia Tech","ACC","defensive","TFL","2.5"
"2025","5127028","Jordan Boyd","DL","Georgia Tech","ACC","defensive","TOT","11"
"2025","5127028","Jordan Boyd","DL","Georgia Tech","ACC","fumbles","FUM","0"
"2025","5127028","Jordan Boyd","DL","Georgia Tech","ACC","fumbles","LOST","0"
"2025","5127028","Jordan Boyd","DL","Georgia Tech","ACC","fumbles","REC","1"
"2025","5127033","Emmett Laws","DL","Virginia Tech","ACC","defensive","PD","0"
"2025","5127033","Emmett Laws","DL","Virginia Tech","ACC","defensive","QB HUR","0"
"2025","5127033","Emmett Laws","DL","Virginia Tech","ACC","defensive","SACKS","1"
"2025","5127033","Emmett Laws","DL","Virginia Tech","ACC","defensive","SOLO","4"
"2025","5127033","Emmett Laws","DL","Virginia Tech","ACC","defensive","TD","0"
"2025","5127033","Emmett Laws","DL","Virginia Tech","ACC","defensive","TFL","1"
"2025","5127033","Emmett Laws","DL","Virginia Tech","ACC","defensive","TOT","12"
"2025","5127043","Preston Watson","DT","Duke","ACC","defensive","PD","1"
"2025","5127043","Preston Watson","DT","Duke","ACC","defensive","QB HUR","2"
"2025","5127043","Preston Watson","DT","Duke","ACC","defensive","SACKS","0.5"
"2025","5127043","Preston Watson","DT","Duke","ACC","defensive","SOLO","8"
"2025","5127043","Preston Watson","DT","Duke","ACC","defensive","TD","0"
"2025","5127043","Preston Watson","DT","Duke","ACC","defensive","TFL","3.0"
"2025","5127043","Preston Watson","DT","Duke","ACC","defensive","TOT","15"
"2025","5127045","Drew Woodaz","LB","Clemson","ACC","defensive","PD","0"
"2025","5127045","Drew Woodaz","LB","Clemson","ACC","defensive","QB HUR","0"
"2025","5127045","Drew Woodaz","LB","Clemson","ACC","defensive","SACKS","0"
"2025","5127045","Drew Woodaz","LB","Clemson","ACC","defensive","SOLO","0"
"2025","5127045","Drew Woodaz","LB","Clemson","ACC","defensive","TD","0"
"2025","5127045","Drew Woodaz","LB","Clemson","ACC","defensive","TFL","0"
"2025","5127045","Drew Woodaz","LB","Clemson","ACC","defensive","TOT","1"
"2025","5127733","Jalon Thompson","DB","North Carolina","ACC","defensive","PD","2"
"2025","5127733","Jalon Thompson","DB","North Carolina","ACC","defensive","QB HUR","0"
"2025","5127733","Jalon Thompson","DB","North Carolina","ACC","defensive","SACKS","0"
"2025","5127733","Jalon Thompson","DB","North Carolina","ACC","defensive","SOLO","5"
"2025","5127733","Jalon Thompson","DB","North Carolina","ACC","defensive","TD","0"
"2025","5127733","Jalon Thompson","DB","North Carolina","ACC","defensive","TFL","0"
"2025","5127733","Jalon Thompson","DB","North Carolina","ACC","defensive","TOT","7"
"2025","5127735","Xavier Lucas","DB","Miami","ACC","defensive","PD","8"
"2025","5127735","Xavier Lucas","DB","Miami","ACC","defensive","QB HUR","1"
"2025","5127735","Xavier Lucas","DB","Miami","ACC","defensive","SACKS","1"
"2025","5127735","Xavier Lucas","DB","Miami","ACC","defensive","SOLO","30"
"2025","5127735","Xavier Lucas","DB","Miami","ACC","defensive","TD","0"
"2025","5127735","Xavier Lucas","DB","Miami","ACC","defensive","TFL","2.0"
"2025","5127735","Xavier Lucas","DB","Miami","ACC","defensive","TOT","45"
"2025","5127735","Xavier Lucas","DB","Miami","ACC","interceptions","AVG","0.0"
"2025","5127735","Xavier Lucas","DB","Miami","ACC","interceptions","INT","1"
"2025","5127735","Xavier Lucas","DB","Miami","ACC","interceptions","TD","0"
"2025","5127735","Xavier Lucas","DB","Miami","ACC","interceptions","YDS","0"
"2025","5127738","Ashton Hampton","CB","Clemson","ACC","defensive","PD","8"
"2025","5127738","Ashton Hampton","CB","Clemson","ACC","defensive","QB HUR","0"
"2025","5127738","Ashton Hampton","CB","Clemson","ACC","defensive","SACKS","1"
"2025","5127738","Ashton Hampton","CB","Clemson","ACC","defensive","SOLO","35"
"2025","5127738","Ashton Hampton","CB","Clemson","ACC","defensive","TD","0"
"2025","5127738","Ashton Hampton","CB","Clemson","ACC","defensive","TFL","3"
"2025","5127738","Ashton Hampton","CB","Clemson","ACC","defensive","TOT","45"
"2025","5127738","Ashton Hampton","CB","Clemson","ACC","interceptions","AVG","0.0"
"2025","5127738","Ashton Hampton","CB","Clemson","ACC","interceptions","INT","1"
"2025","5127738","Ashton Hampton","CB","Clemson","ACC","interceptions","TD","0"
"2025","5127738","Ashton Hampton","CB","Clemson","ACC","interceptions","YDS","0"
"2025","5127807","Jaylen'Dai Sumlin","S","Stanford","ACC","defensive","PD","0"
"2025","5127807","Jaylen'Dai Sumlin","S","Stanford","ACC","defensive","QB HUR","0"
"2025","5127807","Jaylen'Dai Sumlin","S","Stanford","ACC","defensive","SACKS","0"
"2025","5127807","Jaylen'Dai Sumlin","S","Stanford","ACC","defensive","SOLO","2"
"2025","5127807","Jaylen'Dai Sumlin","S","Stanford","ACC","defensive","TD","0"
"2025","5127807","Jaylen'Dai Sumlin","S","Stanford","ACC","defensive","TFL","0"
"2025","5127807","Jaylen'Dai Sumlin","S","Stanford","ACC","defensive","TOT","2"
"2025","5127877","Peyton Waters","DB","North Carolina","ACC","defensive","PD","0"
"2025","5127877","Peyton Waters","DB","North Carolina","ACC","defensive","QB HUR","0"
"2025","5127877","Peyton Waters","DB","North Carolina","ACC","defensive","SACKS","0"
