player,team,conference,season,category,playerId,position_stat,LONG,REC,TD,YDS,YPR,name_clean,position_clean,id,athleteId,recruitType,year,ranking,name,school,committedTo,position_recruit,height,weight,stars,rating,city,stateProvince,country,hometownInfo,recruit_year,eligibility_year,team_clean,committed_clean,school_match,Usage Overall,receiving_score,usage_pct,production_pct,impact_score,impact_percentile,outcome
Javonte Sherman,Middle Tennessee,Conference USA,2022,receiving,4683658,WR,16,1,0,16,16.0,javonte sherman,WR,116824,,HighSchool,2021.0,1117.0,Javonte Sherman,Valdosta,,WR,73.0,170.0,3.0,0.853,Valdosta,GA,USA,"{'latitude': 30.8327022, 'longitude': -83.2784851, 'fipsCode': '13185'}",2021.0,2.0,middle tennessee,none,0,0,21,0.5003996802557954,0.12310151878497202,0.2740207833733014,0.12310151878497202,Bust
Javonte Sherman,Middle Tennessee,Conference USA,2023,receiving,4683658,WR,17,19,0,125,6.6,javonte sherman,WR,116824,,HighSchool,2021.0,1117.0,Javonte Sherman,Valdosta,,WR,73.0,170.0,3.0,0.853,Valdosta,GA,USA,"{'latitude': 30.8327022, 'longitude': -83.2784851, 'fipsCode': '13185'}",2021.0,3.0,middle tennessee,none,0,0,220,0.5004132231404959,0.5024793388429752,0.5016528925619834,0.5024793388429752,Depth / Rotation
Javonte Sherman,Middle Tennessee,Conference USA,2024,receiving,4683658,WR,29,9,0,108,12.0,javonte sherman,WR,116824,,HighSchool,2021.0,1117.0,Javonte Sherman,Valdosta,,WR,73.0,170.0,3.0,0.853,Valdosta,GA,USA,"{'latitude': 30.8327022, 'longitude': -83.2784851, 'fipsCode': '13185'}",2021.0,4.0,middle tennessee,none,0,0,153,0.5004985044865404,0.35194416749750745,0.41136590229312064,0.35194416749750745,Depth / Rotation
Javonte Vereen,NC State,ACC,2023,receiving,4899418,TE,22,4,0,65,16.3,javonte vereen,TE,111614,4899418,HighSchool,2023.0,368.0,Javonte Vereen,Havelock,NC State,TE,76.0,209.0,4.0,0.897,Havelock,NC,USA,"{'latitude': 34.8785, 'longitude': -76.9014457, 'fipsCode': '37049'}",2023.0,1.0,nc state,nc state,1,0,85,0.5005753739930955,0.4982738780207135,0.4991944764096663,0.4982738780207135,Depth / Rotation
Javonte Vereen,UConn,FBS Independents,2025,receiving,4899418,TE,50,21,5,305,14.5,javonte vereen,TE,111614,4899418,HighSchool,2023.0,368.0,Javonte Vereen,Havelock,NC State,TE,76.0,209.0,4.0,0.897,Havelock,NC,USA,"{'latitude': 34.8785, 'longitude': -76.9014457, 'fipsCode': '37049'}",2023.0,3.0,uconn,nc state,0,0,510,0.5004132231404959,0.7256198347107438,0.6355371900826445,0.7256198347107438,Starter
Javorian Wimberly,Central Michigan,Mid-American,2023,receiving,5076102,WR,17,2,0,19,9.5,javorian wimberly,WR,112847,5076102,HighSchool,2023.0,1610.0,Javorian Wimberly,Palm Beach Central,Central Michigan,WR,72.0,180.0,3.0,0.8433,West Palm Beach,FL,USA,"{'latitude': 26.715364, 'longitude': -80.0532942, 'fipsCode': '12099'}",2023.0,1.0,central michigan,central michigan,1,0,29,0.5005753739930955,0.26869965477560415,0.36144994246260065,0.26869965477560415,Depth / Rotation
Jaxon Branch,Eastern Washington,Big Sky,2025,receiving,5110029,WR,35,14,2,172,12.3,jaxon branch,WR,110373,,HighSchool,2024.0,1699.0,Jaxon Branch,Chandler,Eastern Washington,WR,75.0,185.0,3.0,0.8456,Chandler,AZ,USA,"{'latitude': 33.3062223, 'longitude': -111.8413317, 'fipsCode': '04013'}",2024.0,2.0,eastern washington,eastern washington,1,0,282,0.5003996802557954,0.6622701838529177,0.5975219824140687,0.6622701838529177,Starter
Jaxon Smith-Njigba,Ohio State,Big Ten,2020,receiving,4430878,WR,15,10,1,49,4.9,jaxon smithnjigba,WR,118436,4430878,HighSchool,2020.0,29.0,Jaxon Smith-Njigba,Rockwall,Ohio State,WR,73.0,188.0,5.0,0.9855,Rockwall,TX,USA,"{'latitude': 32.9312336, 'longitude': -96.4597089, 'fipsCode': '48397'}",2020.0,1.0,ohio state,ohio state,1,0,119,0.5005753739930955,0.593210586881473,0.556156501726122,0.593210586881473,Depth / Rotation
Jaxon Smith-Njigba,Ohio State,Big Ten,2021,receiving,4430878,WR,75,95,9,1606,16.9,jaxon smithnjigba,WR,118436,4430878,HighSchool,2020.0,29.0,Jaxon Smith-Njigba,Rockwall,Ohio State,WR,73.0,188.0,5.0,0.9855,Rockwall,TX,USA,"{'latitude': 32.9312336, 'longitude': -96.4597089, 'fipsCode': '48397'}",2020.0,2.0,ohio state,ohio state,1,0,2261,0.5003996802557954,0.9992006394884093,0.7996802557953637,0.9992006394884093,Impact Player
Jaxon Smith-Njigba,Ohio State,Big Ten,2022,receiving,4430878,WR,21,5,0,43,8.6,jaxon smithnjigba,WR,118436,4430878,HighSchool,2020.0,29.0,Jaxon Smith-Njigba,Rockwall,Ohio State,WR,73.0,188.0,5.0,0.9855,Rockwall,TX,USA,"{'latitude': 32.9312336, 'longitude': -96.4597089, 'fipsCode': '48397'}",2020.0,3.0,ohio state,ohio state,1,0,68,0.5004132231404959,0.27148760330578514,0.36305785123966944,0.27148760330578514,Depth / Rotation
Jaxson Lavender,SMU,American Athletic,2023,receiving,4870789,WR,20,1,0,20,20.0,jaxson lavender,WR,112102,4870789,HighSchool,2023.0,861.0,Jaxson Lavender,Lovejoy,SMU,WR,69.0,160.0,3.0,0.8689,Lucas,TX,USA,"{'latitude': 33.0842854, 'longitude': -96.5766577, 'fipsCode': '48085'}",2023.0,1.0,smu,smu,1,0,25,0.5005753739930955,0.23590333716915995,0.34177215189873417,0.23590333716915995,Bust
Jay Brunelle,Yale,Ivy,2022,receiving,4883097,WR,39,4,1,106,26.5,jay brunelle,WR,119179,,HighSchool,2020.0,780.0,Jay Brunelle,St John's,,WR,73.0,200.0,3.0,0.8663,Paxton,MA,USA,"{'latitude': 42.3122967, 'longitude': -71.934172, 'fipsCode': '25027'}",2020.0,3.0,yale,none,0,0,146,0.5004132231404959,0.42024793388429754,0.4523140495867769,0.42024793388429754,Depth / Rotation
Jay Fair,Auburn,SEC,2022,receiving,4712578,WR,23,2,0,34,17.0,jay fair,WR,114137,,HighSchool,2022.0,592.0,Jay Fair,Rockwall-Heath,,WR,70.0,175.0,3.0,0.8785,Rockwall,TX,USA,"{'latitude': 32.9312336, 'longitude': -96.4597089, 'fipsCode': '48397'}",2022.0,1.0,auburn,none,0,0,44,0.5005753739930955,0.3613348676639816,0.41703107019562713,0.3613348676639816,Depth / Rotation
Jay Fair,Auburn,SEC,2023,receiving,4712578,WR,36,31,2,324,10.5,jay fair,WR,114137,,HighSchool,2022.0,592.0,Jay Fair,Rockwall-Heath,,WR,70.0,175.0,3.0,0.8785,Rockwall,TX,USA,"{'latitude': 32.9312336, 'longitude': -96.4597089, 'fipsCode': '48397'}",2022.0,2.0,auburn,none,0,0,519,0.5003996802557954,0.8149480415667466,0.6891286970423661,0.8149480415667466,Starter
Jay Fair,USC,Big Ten,2024,receiving,4712578,WR,24,8,1,78,9.8,jay fair,WR,114137,,HighSchool,2022.0,592.0,Jay Fair,Rockwall-Heath,,WR,70.0,175.0,3.0,0.8785,Rockwall,TX,USA,"{'latitude': 32.9312336, 'longitude': -96.4597089, 'fipsCode': '48397'}",2022.0,3.0,usc,none,0,0,138,0.5004132231404959,0.4132231404958678,0.44809917355371903,0.4132231404958678,Depth / Rotation
Jay Fair,USC,Big Ten,2025,receiving,4712578,WR,0,1,0,0,0.0,jay fair,WR,114137,,HighSchool,2022.0,592.0,Jay Fair,Rockwall-Heath,,WR,70.0,175.0,3.0,0.8785,Rockwall,TX,USA,"{'latitude': 32.9312336, 'longitude': -96.4597089, 'fipsCode': '48397'}",2022.0,4.0,usc,none,0,0,5,0.5004985044865404,0.004985044865403789,0.20319042871385845,0.004985044865403789,Bust
Jay Gibson,Chattanooga,Southern,2022,receiving,4363059,TE,18,13,1,117,9.0,jay gibson,TE,128563,4363059,HighSchool,2018.0,2294.0,Jay Gibson,McCallie School,Western Kentucky,TE,77.0,235.0,3.0,0.7998,Chattanooga,TN,USA,"{'latitude': 35.0457219, 'longitude': -85.3094883, 'fipsCode': '47065'}",2018.0,5.0,chattanooga,western kentucky,0,0,202,0.5006784260515604,0.3724559023066486,0.4237449118046133,0.3724559023066486,Depth / Rotation
Jay Lindsey,Alabama,SEC,2024,receiving,5142264,TE,5,1,0,5,5.0,jay lindsey,TE,109523,,HighSchool,2024.0,821.0,Jay Lindsey,Patrician Academy,,TE,77.0,235.0,3.0,0.8731,Butler,AL,USA,"{'latitude': 32.0895908, 'longitude': -88.2219652, 'fipsCode': '01023'}",2024.0,1.0,alabama,none,0,0,10,0.5005753739930955,0.07077100115074798,0.242692750287687,0.07077100115074798,Bust
Jay Lindsey,Alabama,SEC,2025,receiving,5142264,TE,8,2,0,7,3.5,jay lindsey,TE,109523,,HighSchool,2024.0,821.0,Jay Lindsey,Patrician Academy,,TE,77.0,235.0,3.0,0.8731,Butler,AL,USA,"{'latitude': 32.0895908, 'longitude': -88.2219652, 'fipsCode': '01023'}",2024.0,2.0,alabama,none,0,0,17,0.5003996802557954,0.09312549960031974,0.25603517186251,0.09312549960031974,Bust
Jay McEuen,Utah Tech,UAC,2024,receiving,4755767,TE,18,16,0,97,6.1,jay mceuen,TE,121656,,HighSchool,2020.0,3115.0,Jay McEuen,Chandler,Utah Tech,TE,76.0,215.0,2.0,0.79,Chandler,AZ,USA,"{'latitude': 33.3062223, 'longitude': -111.8413317, 'fipsCode': '04013'}",2020.0,5.0,utah tech,utah tech,1,0,177,0.5006784260515604,0.344640434192673,0.407055630936228,0.344640434192673,Depth / Rotation
Jay Rudolph,San Diego State,Mountain West,2021,receiving,4566912,TE,2,1,1,2,2.0,jay rudolph,TE,120356,4566912,HighSchool,2020.0,1999.0,Jay Rudolph,Horizon,San Diego State,TE,75.5,215.0,3.0,0.8259,Scottsdale,AZ,USA,"{'latitude': 33.4942189, 'longitude': -111.9260184, 'fipsCode': '04013'}",2020.0,2.0,san diego state,san diego state,1,0,27,0.5003996802557954,0.15587529976019185,0.2936850519584333,0.15587529976019185,Bust
Jay Rudolph,San Diego State,Mountain West,2022,receiving,4566912,TE,9,1,0,9,9.0,jay rudolph,TE,120356,4566912,HighSchool,2020.0,1999.0,Jay Rudolph,Horizon,San Diego State,TE,75.5,215.0,3.0,0.8259,Scottsdale,AZ,USA,"{'latitude': 33.4942189, 'longitude': -111.9260184, 'fipsCode': '04013'}",2020.0,3.0,san diego state,san diego state,1,0,14,0.5004132231404959,0.05578512396694215,0.23363636363636364,0.05578512396694215,Bust
Jay Rudolph,San Diego State,Mountain West,2023,receiving,4566912,TE,14,4,0,27,6.8,jay rudolph,TE,120356,4566912,HighSchool,2020.0,1999.0,Jay Rudolph,Horizon,San Diego State,TE,75.5,215.0,3.0,0.8259,Scottsdale,AZ,USA,"{'latitude': 33.4942189, 'longitude': -111.9260184, 'fipsCode': '04013'}",2020.0,4.0,san diego state,san diego state,1,0,47,0.5004985044865404,0.1575274177467597,0.294715852442672,0.1575274177467597,Bust
Jay Wilkerson,Louisiana Tech,Conference USA,2024,receiving,4431484,WR,55,13,2,262,20.2,jay wilkerson,WR,119385,,HighSchool,2020.0,984.0,Jay Wilkerson,Heritage,,WR,73.0,165.0,3.0,0.8578,Midlothian,TX,USA,"{'latitude': 32.482361, 'longitude': -96.9944489, 'fipsCode': '48139'}",2020.0,5.0,louisiana tech,none,0,0,367,0.5006784260515604,0.5691994572591588,0.5417910447761194,0.5691994572591588,Depth / Rotation
Jayce Brown,Kansas State,Big 12,2023,receiving,5121334,WR,46,27,3,437,16.2,jayce brown,WR,112651,5121334,HighSchool,2023.0,1396.0,Jayce Brown,Choctawhatchee,Kansas State,WR,72.0,165.0,3.0,0.85,Fort Walton Beach,FL,USA,"{'latitude': 30.4057552, 'longitude': -86.618842, 'fipsCode': '12091'}",2023.0,1.0,kansas state,kansas state,1,0,632,0.5005753739930955,0.9298043728423475,0.7581127733026467,0.9298043728423475,Impact Player
Jayce Brown,Kansas State,Big 12,2024,receiving,5121334,WR,65,47,5,823,17.5,jayce brown,WR,112651,5121334,HighSchool,2023.0,1396.0,Jayce Brown,Choctawhatchee,Kansas State,WR,72.0,165.0,3.0,0.85,Fort Walton Beach,FL,USA,"{'latitude': 30.4057552, 'longitude': -86.618842, 'fipsCode': '12091'}",2023.0,2.0,kansas state,kansas state,1,0,1158,0.5003996802557954,0.9684252597921663,0.781215027977618,0.9684252597921663,Impact Player
Jayce Brown,Kansas State,Big 12,2025,receiving,5121334,WR,78,41,5,712,17.4,jayce brown,WR,112651,5121334,HighSchool,2023.0,1396.0,Jayce Brown,Choctawhatchee,Kansas State,WR,72.0,165.0,3.0,0.85,Fort Walton Beach,FL,USA,"{'latitude': 30.4057552, 'longitude': -86.618842, 'fipsCode': '12091'}",2023.0,3.0,kansas state,kansas state,1,0,1017,0.5004132231404959,0.9169421487603305,0.7503305785123967,0.9169421487603305,Impact Player
Jayce Medlock,UConn,American Athletic,2019,receiving,4427981,TE,22,8,0,93,11.6,jayce medlock,TE,124447,4427981,HighSchool,2019.0,2254.0,Jayce Medlock,DeSoto,UConn,TE,74.0,206.0,3.0,0.8106,DeSoto,TX,USA,"{'latitude': 32.6061241, 'longitude': -96.865612653687, 'fipsCode': '48113'}",2019.0,1.0,uconn,uconn,1,0,133,0.5005753739930955,0.6237054085155351,0.5744533947065593,0.6237054085155351,Starter
Jayce Medlock,UConn,FBS Independents,2021,receiving,4427981,TE,11,4,1,25,6.3,jayce medlock,TE,124447,4427981,HighSchool,2019.0,2254.0,Jayce Medlock,DeSoto,UConn,TE,74.0,206.0,3.0,0.8106,DeSoto,TX,USA,"{'latitude': 32.6061241, 'longitude': -96.865612653687, 'fipsCode': '48113'}",2019.0,3.0,uconn,uconn,1,0,65,0.5004132231404959,0.26611570247933886,0.3598347107438017,0.26611570247933886,Depth / Rotation
Jayce Medlock,Alabama State,SWAC,2022,receiving,4427981,TE,36,3,1,48,16.0,jayce medlock,TE,124447,4427981,HighSchool,2019.0,2254.0,Jayce Medlock,DeSoto,UConn,TE,74.0,206.0,3.0,0.8106,DeSoto,TX,USA,"{'latitude': 32.6061241, 'longitude': -96.865612653687, 'fipsCode': '48113'}",2019.0,4.0,alabama state,uconn,0,0,83,0.5004985044865404,0.24426719840478564,0.3467597208374875,0.24426719840478564,Bust
Jayce Medlock,Alabama State,SWAC,2023,receiving,4427981,TE,11,4,0,20,5.0,jayce medlock,TE,124447,4427981,HighSchool,2019.0,2254.0,Jayce Medlock,DeSoto,UConn,TE,74.0,206.0,3.0,0.8106,DeSoto,TX,USA,"{'latitude': 32.6061241, 'longitude': -96.865612653687, 'fipsCode': '48113'}",2019.0,5.0,alabama state,uconn,0,0,40,0.5006784260515604,0.14382632293080055,0.2865671641791045,0.14382632293080055,Bust
Jaycob Horn,Texas State,Sun Belt,2020,receiving,4565460,WR,18,1,0,18,18.0,jaycob horn,WR,120109,4565460,HighSchool,2020.0,1747.0,Jaycob Horn,Tupelo,Texas State,WR,73.0,205.0,3.0,0.8333,Tupelo,MS,USA,"{'latitude': 34.2576067, 'longitude': -88.7033859, 'fipsCode': '28081'}",2020.0,1.0,texas state,texas state,1,0,23,0.5005753739930955,0.2238204833141542,0.3345224395857307,0.2238204833141542,Bust
Jaycob Horn,Eastern Kentucky,UAC,2023,receiving,4565460,WR,6,1,1,6,6.0,jaycob horn,WR,120109,4565460,HighSchool,2020.0,1747.0,Jaycob Horn,Tupelo,Texas State,WR,73.0,205.0,3.0,0.8333,Tupelo,MS,USA,"{'latitude': 34.2576067, 'longitude': -88.7033859, 'fipsCode': '28081'}",2020.0,4.0,eastern kentucky,texas state,0,0,31,0.5004985044865404,0.10867397806580259,0.26540378863409775,0.10867397806580259,Bust
Jaycob Horn,Eastern Kentucky,UAC,2024,receiving,4565460,WR,15,12,0,97,8.1,jaycob horn,WR,120109,4565460,HighSchool,2020.0,1747.0,Jaycob Horn,Tupelo,Texas State,WR,73.0,205.0,3.0,0.8333,Tupelo,MS,USA,"{'latitude': 34.2576067, 'longitude': -88.7033859, 'fipsCode': '28081'}",2020.0,5.0,eastern kentucky,texas state,0,0,157,0.5006784260515604,0.3242876526458616,0.39484396200814115,0.3242876526458616,Depth / Rotation
Jayden Ballard,Ohio State,Big Ten,2021,receiving,4431498,WR,4,1,0,4,4.0,jayden ballard,WR,115840,4431498,HighSchool,2021.0,99.0,Jayden Ballard,Washington,Ohio State,WR,74.0,175.0,4.0,0.958,Massillon,OH,USA,"{'latitude': 40.7967244, 'longitude': -81.5215093, 'fipsCode': '39151'}",2021.0,1.0,ohio state,ohio state,1,0,9,0.5005753739930955,0.05523590333716916,0.2333716915995397,0.05523590333716916,Bust
Jayden Ballard,Ohio State,Big Ten,2022,receiving,4431498,WR,72,8,1,155,19.4,jayden ballard,WR,115840,4431498,HighSchool,2021.0,99.0,Jayden Ballard,Washington,Ohio State,WR,74.0,175.0,4.0,0.958,Massillon,OH,USA,"{'latitude': 40.7967244, 'longitude': -81.5215093, 'fipsCode': '39151'}",2021.0,2.0,ohio state,ohio state,1,0,215,0.5003996802557954,0.5971223021582733,0.5584332533972822,0.5971223021582733,Depth / Rotation
Jayden Ballard,Ohio State,Big Ten,2024,receiving,4431498,WR,12,2,0,18,9.0,jayden ballard,WR,115840,4431498,HighSchool,2021.0,99.0,Jayden Ballard,Washington,Ohio State,WR,74.0,175.0,4.0,0.958,Massillon,OH,USA,"{'latitude': 40.7967244, 'longitude': -81.5215093, 'fipsCode': '39151'}",2021.0,4.0,ohio state,ohio state,1,0,28,0.5004985044865404,0.0992023928215354,0.2597208374875374,0.0992023928215354,Bust
Jayden Ballard,Wisconsin,Big Ten,2025,receiving,4431498,WR,58,7,2,150,21.4,jayden ballard,WR,115840,4431498,HighSchool,2021.0,99.0,Jayden Ballard,Washington,Ohio State,WR,74.0,175.0,4.0,0.958,Massillon,OH,USA,"{'latitude': 40.7967244, 'longitude': -81.5215093, 'fipsCode': '39151'}",2021.0,5.0,wisconsin,ohio state,0,0,225,0.5006784260515604,0.3989145183175034,0.4396200814111262,0.3989145183175034,Depth / Rotation
Jayden Boyd,Lamar,Southland,2022,receiving,5083631,WR,19,1,0,19,19.0,jayden boyd,WR,115440,5083631,HighSchool,2022.0,1925.0,Jayden Boyd,Tatum,Lamar,WR,74.0,185.0,3.0,0.8167,Tatum,TX,USA,"{'latitude': 32.315053, 'longitude': -94.5163729, 'fipsCode': '48401'}",2022.0,1.0,lamar,lamar,1,0,24,0.5005753739930955,0.2284234752589183,0.3372842347525892,0.2284234752589183,Bust
Jayden Boyd,Lamar,Southland,2024,receiving,5083631,WR,39,10,1,81,8.1,jayden boyd,WR,115440,5083631,HighSchool,2022.0,1925.0,Jayden Boyd,Tatum,Lamar,WR,74.0,185.0,3.0,0.8167,Tatum,TX,USA,"{'latitude': 32.315053, 'longitude': -94.5163729, 'fipsCode': '48401'}",2022.0,3.0,lamar,lamar,1,0,151,0.5004132231404959,0.4268595041322314,0.4562809917355372,0.4268595041322314,Depth / Rotation
Jayden Boyd,Lamar,Southland,2025,receiving,5083631,WR,57,5,0,105,21.0,jayden boyd,WR,115440,5083631,HighSchool,2022.0,1925.0,Jayden Boyd,Tatum,Lamar,WR,74.0,185.0,3.0,0.8167,Tatum,TX,USA,"{'latitude': 32.315053, 'longitude': -94.5163729, 'fipsCode': '48401'}",2022.0,4.0,lamar,lamar,1,0,130,0.5004985044865404,0.3285144566301097,0.397308075772682,0.3285144566301097,Depth / Rotation
Jayden Dixon-Veal,Purdue,Big Ten,2023,receiving,5150861,WR,29,16,1,142,8.9,jayden dixonveal,WR,119891,,HighSchool,2020.0,1522.0,Jayden Dixon-Veal,Rancho Cucamonga,Sacramento State,WR,70.0,162.0,3.0,0.84,Rancho Cucamonga,CA,USA,"{'latitude': 34.1033192, 'longitude': -117.5751735, 'fipsCode': '06071'}",2020.0,4.0,purdue,sacramento state,0,0,242,0.5004985044865404,0.4561316051844467,0.4738783649052841,0.4561316051844467,Depth / Rotation
Jayden Dixon-Veal,Purdue,Big Ten,2024,receiving,5150861,WR,14,3,0,23,7.7,jayden dixonveal,WR,119891,,HighSchool,2020.0,1522.0,Jayden Dixon-Veal,Rancho Cucamonga,Sacramento State,WR,70.0,162.0,3.0,0.84,Rancho Cucamonga,CA,USA,"{'latitude': 34.1033192, 'longitude': -117.5751735, 'fipsCode': '06071'}",2020.0,5.0,purdue,sacramento state,0,0,38,0.5006784260515604,0.13432835820895522,0.28086838534599734,0.13432835820895522,Bust
Jayden Gibson,Oklahoma,Big 12,2022,receiving,4713358,WR,12,1,0,12,12.0,jayden gibson,WR,113724,4713358,HighSchool,2022.0,181.0,Jayden Gibson,West Orange,Oklahoma,WR,77.0,185.0,4.0,0.9288,Winter Garden,FL,USA,"{'latitude': 28.5656649, 'longitude': -81.5856742, 'fipsCode': '12095'}",2022.0,1.0,oklahoma,oklahoma,1,0,17,0.5005753739930955,0.167433831990794,0.3006904487917146,0.167433831990794,Bust
Jayden Gibson,Oklahoma,Big 12,2023,receiving,4713358,WR,59,14,5,375,26.8,jayden gibson,WR,113724,4713358,HighSchool,2022.0,181.0,Jayden Gibson,West Orange,Oklahoma,WR,77.0,185.0,4.0,0.9288,Winter Garden,FL,USA,"{'latitude': 28.5656649, 'longitude': -81.5856742, 'fipsCode': '12095'}",2022.0,2.0,oklahoma,oklahoma,1,0,545,0.5003996802557954,0.8249400479616307,0.6951239008792965,0.8249400479616307,Starter
Jayden Harrison,Vanderbilt,SEC,2020,receiving,4567545,WR,25,6,0,29,4.8,jayden harrison,WR,123190,4567545,HighSchool,2019.0,924.0,Jayden Harrison,Pearl-Cohn,Vanderbilt,WR,70.0,187.0,3.0,0.8611,Nashville,TN,USA,"{'latitude': 36.1622296, 'longitude': -86.7743531, 'fipsCode': '47037'}",2019.0,2.0,vanderbilt,vanderbilt,1,0,59,0.5003996802557954,0.27258193445243806,0.36370903277378097,0.27258193445243806,Depth / Rotation
Jayden Harrison,Marshall,Conference USA,2021,receiving,4567545,WR,45,23,2,254,11.0,jayden harrison,WR,123190,4567545,HighSchool,2019.0,924.0,Jayden Harrison,Pearl-Cohn,Vanderbilt,WR,70.0,187.0,3.0,0.8611,Nashville,TN,USA,"{'latitude': 36.1622296, 'longitude': -86.7743531, 'fipsCode': '47037'}",2019.0,3.0,marshall,vanderbilt,0,0,409,0.5004132231404959,0.6632231404958677,0.598099173553719,0.6632231404958677,Starter
Jayden Harrison,Marshall,Sun Belt,2022,receiving,4567545,WR,28,12,1,95,7.9,jayden harrison,WR,123190,4567545,HighSchool,2019.0,924.0,Jayden Harrison,Pearl-Cohn,Vanderbilt,WR,70.0,187.0,3.0,0.8611,Nashville,TN,USA,"{'latitude': 36.1622296, 'longitude': -86.7743531, 'fipsCode': '47037'}",2019.0,4.0,marshall,vanderbilt,0,0,175,0.5004985044865404,0.37886340977068794,0.4275174476570289,0.37886340977068794,Depth / Rotation
Jayden Harrison,Marshall,Sun Belt,2023,receiving,4567545,WR,52,28,1,410,14.6,jayden harrison,WR,123190,4567545,HighSchool,2019.0,924.0,Jayden Harrison,Pearl-Cohn,Vanderbilt,WR,70.0,187.0,3.0,0.8611,Nashville,TN,USA,"{'latitude': 36.1622296, 'longitude': -86.7743531, 'fipsCode': '47037'}",2019.0,5.0,marshall,vanderbilt,0,0,570,0.5006784260515604,0.7259158751696065,0.6358208955223881,0.7259158751696065,Starter
Jayden McGowan,Vanderbilt,SEC,2022,receiving,4883774,WR,75,44,3,453,10.3,jayden mcgowan,WR,114323,,HighSchool,2022.0,789.0,Jayden McGowan,Laurens District 55,,WR,68.0,170.0,3.0,0.8689,Laurens,SC,USA,"{'latitude': 34.4989248, 'longitude': -82.0156362, 'fipsCode': '45059'}",2022.0,1.0,vanderbilt,none,0,0,733,0.5005753739930955,0.953970080552359,0.7726121979286535,0.953970080552359,Impact Player
Jayden McGowan,Vanderbilt,SEC,2023,receiving,4883774,WR,50,36,0,383,10.6,jayden mcgowan,WR,114323,,HighSchool,2022.0,789.0,Jayden McGowan,Laurens District 55,,WR,68.0,170.0,3.0,0.8689,Laurens,SC,USA,"{'latitude': 34.4989248, 'longitude': -82.0156362, 'fipsCode': '45059'}",2022.0,2.0,vanderbilt,none,0,0,563,0.5003996802557954,0.832933653077538,0.699920063948841,0.832933653077538,Starter
Jayden McGowan,Boston College,ACC,2024,receiving,4883774,WR,5,2,0,0,0.0,jayden mcgowan,WR,114323,,HighSchool,2022.0,789.0,Jayden McGowan,Laurens District 55,,WR,68.0,170.0,3.0,0.8689,Laurens,SC,USA,"{'latitude': 34.4989248, 'longitude': -82.0156362, 'fipsCode': '45059'}",2022.0,3.0,boston college,none,0,0,10,0.5004132231404959,0.023140495867768594,0.2140495867768595,0.023140495867768594,Bust
Jayden McGowan,Charlotte,American Athletic,2025,receiving,4883774,WR,7,1,0,7,7.0,jayden mcgowan,WR,114323,,HighSchool,2022.0,789.0,Jayden McGowan,Laurens District 55,,WR,68.0,170.0,3.0,0.8689,Laurens,SC,USA,"{'latitude': 34.4989248, 'longitude': -82.0156362, 'fipsCode': '45059'}",2022.0,4.0,charlotte,none,0,0,12,0.5004985044865404,0.04287138584247258,0.22592223330009972,0.04287138584247258,Bust
